name,date,amount,rate_100
Долар США (USD),29.10.2017,100,2682.6619
Долар США (USD),30.10.2017,100,2687.5781
Долар США (USD),31.10.2017,100,2682.939
Долар США (USD),01.11.2017,100,2686.2019
Долар США (USD),02.11.2017,100,2687.8403
Долар США (USD),03.11.2017,100,2693.1378
Долар США (USD),04.11.2017,100,2693.1378
Долар США (USD),05.11.2017,100,2693.1378
Долар США (USD),06.11.2017,100,2696.2647
Долар США (USD),07.11.2017,100,2685.0348
Долар США (USD),08.11.2017,100,2675.1287
Долар США (USD),09.11.2017,100,2663.6246
Долар США (USD),10.11.2017,100,2655.8575
Долар США (USD),11.11.2017,100,2655.8575
Долар США (USD),12.11.2017,100,2655.8575
Долар США (USD),13.11.2017,100,2651.673
Долар США (USD),14.11.2017,100,2648.7953
Долар США (USD),15.11.2017,100,2649.6372
Долар США (USD),16.11.2017,100,2648.2221
Долар США (USD),17.11.2017,100,2647.6407
Долар США (USD),18.11.2017,100,2647.6407
Долар США (USD),19.11.2017,100,2647.6407
Долар США (USD),20.11.2017,100,2649.9087
Долар США (USD),21.11.2017,100,2647.708
Долар США (USD),22.11.2017,100,2649.2211
Долар США (USD),23.11.2017,100,2664.7562
Долар США (USD),24.11.2017,100,2686.144
Долар США (USD),25.11.2017,100,2686.144
Долар США (USD),26.11.2017,100,2686.144
Долар США (USD),27.11.2017,100,2691.3646
Долар США (USD),28.11.2017,100,2683.5271
Долар США (USD),29.11.2017,100,2687.1826
Долар США (USD),30.11.2017,100,2701.393
Долар США (USD),01.12.2017,100,2715.5849
Долар США (USD),02.12.2017,100,2715.5849
Долар США (USD),03.12.2017,100,2715.5849
Долар США (USD),04.12.2017,100,2705.432
Долар США (USD),05.12.2017,100,2721.5318
Долар США (USD),06.12.2017,100,2716.4406
Долар США (USD),07.12.2017,100,2710.9151
Долар США (USD),08.12.2017,100,2711.9363
Долар США (USD),09.12.2017,100,2711.9363
Долар США (USD),10.12.2017,100,2711.9363
Долар США (USD),11.12.2017,100,2710.9345
Долар США (USD),12.12.2017,100,2713.572
Долар США (USD),13.12.2017,100,2717.7106
Долар США (USD),14.12.2017,100,2726.749
Долар США (USD),15.12.2017,100,2741.0006
Долар США (USD),16.12.2017,100,2741.0006
Долар США (USD),17.12.2017,100,2741.0006
Долар США (USD),18.12.2017,100,2763.5063
Долар США (USD),19.12.2017,100,2787.3635
Долар США (USD),20.12.2017,100,2788.4304
Долар США (USD),21.12.2017,100,2786.0871
Долар США (USD),22.12.2017,100,2785.5935
Долар США (USD),23.12.2017,100,2785.5935
Долар США (USD),24.12.2017,100,2785.5935
Долар США (USD),25.12.2017,100,2785.5935
Долар США (USD),26.12.2017,100,2795.0921
Долар США (USD),27.12.2017,100,2794.4567
Долар США (USD),28.12.2017,100,2794.8466
Долар США (USD),29.12.2017,100,2806.7223
Долар США (USD),30.12.2017,100,2806.7223
Долар США (USD),31.12.2017,100,2806.7223
Долар США (USD),01.01.2018,100,2806.7223
Долар США (USD),02.01.2018,100,2806.7223
Долар США (USD),03.01.2018,100,2806.7223
Долар США (USD),04.01.2018,100,2789.054
Долар США (USD),05.01.2018,100,2801.3366
Долар США (USD),06.01.2018,100,2801.3366
Долар США (USD),07.01.2018,100,2801.3366
Долар США (USD),08.01.2018,100,2801.3366
Долар США (USD),09.01.2018,100,2820.3329
Долар США (USD),10.01.2018,100,2820.3244
Долар США (USD),11.01.2018,100,2832.8813
Долар США (USD),12.01.2018,100,2844.5711
Долар США (USD),13.01.2018,100,2844.5711
Долар США (USD),14.01.2018,100,2844.5711
Долар США (USD),15.01.2018,100,2853.6637
Долар США (USD),16.01.2018,100,2856.7664
Долар США (USD),17.01.2018,100,2865.2576
Долар США (USD),18.01.2018,100,2866.6132
Долар США (USD),19.01.2018,100,2877.7485
Долар США (USD),20.01.2018,100,2877.7485
Долар США (USD),21.01.2018,100,2877.7485
Долар США (USD),22.01.2018,100,2884.4816
Долар США (USD),23.01.2018,100,2887.5837
Долар США (USD),24.01.2018,100,2886.4823
Долар США (USD),25.01.2018,100,2886.5367
Долар США (USD),26.01.2018,100,2874.5248
Долар США (USD),27.01.2018,100,2874.5248
Долар США (USD),28.01.2018,100,2874.5248
Долар США (USD),29.01.2018,100,2854.8638
Долар США (USD),30.01.2018,100,2824.6515
Долар США (USD),31.01.2018,100,2800.8791
Долар США (USD),01.02.2018,100,2784.3493
Долар США (USD),02.02.2018,100,2786.9462
Долар США (USD),03.02.2018,100,2786.9462
Долар США (USD),04.02.2018,100,2786.9462
Долар США (USD),05.02.2018,100,2788.7139
Долар США (USD),06.02.2018,100,2774.2448
Долар США (USD),07.02.2018,100,2746.0866
Долар США (USD),08.02.2018,100,2711.9635
Долар США (USD),09.02.2018,100,2712.4023
Долар США (USD),10.02.2018,100,2712.4023
Долар США (USD),11.02.2018,100,2712.4023
Долар США (USD),12.02.2018,100,2705.8546
Долар США (USD),13.02.2018,100,2684.0367
Долар США (USD),14.02.2018,100,2669.948
Долар США (USD),15.02.2018,100,2665.4762
Долар США (USD),16.02.2018,100,2675.9805
Долар США (USD),17.02.2018,100,2675.9805
Долар США (USD),18.02.2018,100,2675.9805
Долар США (USD),19.02.2018,100,2699.0889
Долар США (USD),20.02.2018,100,2701.1922
Долар США (USD),21.02.2018,100,2707.2945
Долар США (USD),22.02.2018,100,2698.8039
Долар США (USD),23.02.2018,100,2707.1843
Долар США (USD),24.02.2018,100,2707.1843
Долар США (USD),25.02.2018,100,2707.1843
Долар США (USD),26.02.2018,100,2698.8658
Долар США (USD),27.02.2018,100,2700.661
Долар США (USD),28.02.2018,100,2694.8185
Долар США (USD),01.03.2018,100,2680.5516
Долар США (USD),02.03.2018,100,2666.9496
Долар США (USD),03.03.2018,100,2653.5904
Долар США (USD),04.03.2018,100,2653.5904
Долар США (USD),05.03.2018,100,2653.5904
Долар США (USD),06.03.2018,100,2648.208
Долар США (USD),07.03.2018,100,2634.8957
Долар США (USD),08.03.2018,100,2634.8957
Долар США (USD),09.03.2018,100,2634.8957
Долар США (USD),10.03.2018,100,2634.8957
Долар США (USD),11.03.2018,100,2634.8957
Долар США (USD),12.03.2018,100,2609.3953
Долар США (USD),13.03.2018,100,2592.4612
Долар США (USD),14.03.2018,100,2591.5887
Долар США (USD),15.03.2018,100,2601.3978
Долар США (USD),16.03.2018,100,2627.2654
Долар США (USD),17.03.2018,100,2627.2654
Долар США (USD),18.03.2018,100,2627.2654
Долар США (USD),19.03.2018,100,2635.391
Долар США (USD),20.03.2018,100,2643.6044
Долар США (USD),21.03.2018,100,2630.1118
Долар США (USD),22.03.2018,100,2628.0974
Долар США (USD),23.03.2018,100,2625.3649
Долар США (USD),24.03.2018,100,2625.3649
Долар США (USD),25.03.2018,100,2625.3649
Долар США (USD),26.03.2018,100,2626.5478
Долар США (USD),27.03.2018,100,2630.439
Долар США (USD),28.03.2018,100,2630.627
Долар США (USD),29.03.2018,100,2640.5249
Долар США (USD),30.03.2018,100,2654.3493
Долар США (USD),31.03.2018,100,2654.3493
Долар США (USD),01.04.2018,100,2654.3493
Долар США (USD),02.04.2018,100,2630.7046
Долар США (USD),03.04.2018,100,2616.096
Долар США (USD),04.04.2018,100,2632.9568
Долар США (USD),05.04.2018,100,2626.3057
Долар США (USD),06.04.2018,100,2606.6537
Долар США (USD),07.04.2018,100,2606.6537
Долар США (USD),08.04.2018,100,2606.6537
Долар США (USD),09.04.2018,100,2606.6537
Долар США (USD),10.04.2018,100,2602.6968
Долар США (USD),11.04.2018,100,2597.5527
Долар США (USD),12.04.2018,100,2592.5912
Долар США (USD),13.04.2018,100,2598.635
Долар США (USD),14.04.2018,100,2598.635
Долар США (USD),15.04.2018,100,2598.635
Долар США (USD),16.04.2018,100,2612.4909
Долар США (USD),17.04.2018,100,2608.9279
Долар США (USD),18.04.2018,100,2608.2873
Долар США (USD),19.04.2018,100,2614.7772
Долар США (USD),20.04.2018,100,2622.5963
Долар США (USD),21.04.2018,100,2622.5963
Долар США (USD),22.04.2018,100,2622.5963
Долар США (USD),23.04.2018,100,2617.8455
Долар США (USD),24.04.2018,100,2612.5554
Долар США (USD),25.04.2018,100,2617.7264
Долар США (USD),26.04.2018,100,2627.0545
Долар США (USD),27.04.2018,100,2623.0047
Долар США (USD),28.04.2018,100,2623.0047
Долар США (USD),29.04.2018,100,2623.0047
Долар США (USD),02.05.2018,100,2619.5648
Долар США (USD),03.05.2018,100,2615.5067
Долар США (USD),04.05.2018,100,2619.147
Долар США (USD),05.05.2018,100,2630.5522
Долар США (USD),06.05.2018,100,2630.5522
Долар США (USD),07.05.2018,100,2630.5522
Долар США (USD),08.05.2018,100,2629.0191
Долар США (USD),09.05.2018,100,2629.0191
Долар США (USD),10.05.2018,100,2621.9038
Долар США (USD),11.05.2018,100,2619.216
Долар США (USD),12.05.2018,100,2619.216
Долар США (USD),13.05.2018,100,2619.216
Долар США (USD),14.05.2018,100,2619.8009
Долар США (USD),15.05.2018,100,2617.1243
Долар США (USD),16.05.2018,100,2621.0807
Долар США (USD),17.05.2018,100,2620.817
Долар США (USD),18.05.2018,100,2618.8814
Долар США (USD),19.05.2018,100,2618.8814
Долар США (USD),20.05.2018,100,2618.8814
Долар США (USD),21.05.2018,100,2614.7963
Долар США (USD),22.05.2018,100,2608.3615
Долар США (USD),23.05.2018,100,2607.1164
Долар США (USD),24.05.2018,100,2608.1533
Долар США (USD),25.05.2018,100,2610.7517
Долар США (USD),26.05.2018,100,2610.7517
Долар США (USD),27.05.2018,100,2610.7517
Долар США (USD),28.05.2018,100,2610.7517
Долар США (USD),29.05.2018,100,2614.949
Долар США (USD),30.05.2018,100,2609.8943
Долар США (USD),31.05.2018,100,2613.5817
Долар США (USD),01.06.2018,100,2612.231
Долар США (USD),02.06.2018,100,2612.231
Долар США (USD),03.06.2018,100,2612.231
Долар США (USD),04.06.2018,100,2611.3944
Долар США (USD),05.06.2018,100,2613.2875
Долар США (USD),06.06.2018,100,2615.621
Долар США (USD),07.06.2018,100,2616.2366
Долар США (USD),08.06.2018,100,2617.1679
Долар США (USD),09.06.2018,100,2617.1679
Долар США (USD),10.06.2018,100,2617.1679
Долар США (USD),11.06.2018,100,2613.6416
Долар США (USD),12.06.2018,100,2609.1315
Долар США (USD),13.06.2018,100,2608.749
Долар США (USD),14.06.2018,100,2612.421
Долар США (USD),15.06.2018,100,2621.9678
Долар США (USD),16.06.2018,100,2621.9678
Долар США (USD),17.06.2018,100,2621.9678
Долар США (USD),18.06.2018,100,2631.5543
Долар США (USD),19.06.2018,100,2632.8987
Долар США (USD),20.06.2018,100,2644.6439
Долар США (USD),21.06.2018,100,2647.5945
Долар США (USD),22.06.2018,100,2630.5365
Долар США (USD),23.06.2018,100,2623.8901
Долар США (USD),24.06.2018,100,2623.8901
Долар США (USD),25.06.2018,100,2623.8901
Долар США (USD),26.06.2018,100,2617.3625
Долар США (USD),27.06.2018,100,2618.917
Долар США (USD),28.06.2018,100,2618.917
Долар США (USD),02.07.2018,100,2632.7494
Долар США (USD),03.07.2018,100,2623.2692
Долар США (USD),04.07.2018,100,2629.9259
Долар США (USD),05.07.2018,100,2643.7983
Долар США (USD),06.07.2018,100,2642.978
Долар США (USD),07.07.2018,100,2642.978
Долар США (USD),08.07.2018,100,2642.978
Долар США (USD),09.07.2018,100,2631.595
Долар США (USD),10.07.2018,100,2624.9754
Долар США (USD),11.07.2018,100,2620.9172
Долар США (USD),12.07.2018,100,2622.7255
Долар США (USD),13.07.2018,100,2622.8045
Долар США (USD),14.07.2018,100,2622.8045
Долар США (USD),15.07.2018,100,2622.8045
Долар США (USD),16.07.2018,100,2623.3225
Долар США (USD),17.07.2018,100,2620.6838
Долар США (USD),18.07.2018,100,2622.1563
Долар США (USD),19.07.2018,100,2630.3338
Долар США (USD),20.07.2018,100,2647.2433
Долар США (USD),21.07.2018,100,2647.2433
Долар США (USD),22.07.2018,100,2647.2433
Долар США (USD),23.07.2018,100,2644.6104
Долар США (USD),24.07.2018,100,2644.9683
Долар США (USD),25.07.2018,100,2658.3191
Долар США (USD),26.07.2018,100,2662.6878
Долар США (USD),27.07.2018,100,2665.1412
Долар США (USD),28.07.2018,100,2665.1412
Долар США (USD),29.07.2018,100,2665.1412
Долар США (USD),30.07.2018,100,2676.1506
Долар США (USD),31.07.2018,100,2675.5214
Долар США (USD),01.08.2018,100,2686.6717
Долар США (USD),02.08.2018,100,2696.213
Долар США (USD),03.08.2018,100,2701.1867
Долар США (USD),04.08.2018,100,2701.1867
Долар США (USD),05.08.2018,100,2701.1867
Долар США (USD),06.08.2018,100,2709.2701
Долар США (USD),07.08.2018,100,2713.1725
Долар США (USD),08.08.2018,100,2702.1054
Долар США (USD),09.08.2018,100,2696.1726
Долар США (USD),10.08.2018,100,2711.1393
Долар США (USD),11.08.2018,100,2711.1393
Долар США (USD),12.08.2018,100,2711.1393
Долар США (USD),13.08.2018,100,2724.564
Долар США (USD),14.08.2018,100,2734.4448
Долар США (USD),15.08.2018,100,2745.8922
Долар США (USD),16.08.2018,100,2744.986
Долар США (USD),17.08.2018,100,2767.0533
Долар США (USD),18.08.2018,100,2767.0533
Долар США (USD),19.08.2018,100,2767.0533
Долар США (USD),20.08.2018,100,2789.8554
Долар США (USD),21.08.2018,100,2769.668
Долар США (USD),22.08.2018,100,2770.9475
Долар США (USD),23.08.2018,100,2788.5488
Долар США (USD),24.08.2018,100,2788.5488
Долар США (USD),25.08.2018,100,2788.5488
Долар США (USD),26.08.2018,100,2788.5488
Долар США (USD),27.08.2018,100,2785.3197
Долар США (USD),28.08.2018,100,2788.524
Долар США (USD),29.08.2018,100,2805.1217
Долар США (USD),30.08.2018,100,2811.6426
Долар США (USD),31.08.2018,100,2827.9437
Долар США (USD),01.09.2018,100,2827.9437
Долар США (USD),02.09.2018,100,2827.9437
Долар США (USD),03.09.2018,100,2824.6117
Долар США (USD),04.09.2018,100,2837.8299
Долар США (USD),05.09.2018,100,2849.2993
Долар США (USD),06.09.2018,100,2841.1552
Долар США (USD),07.09.2018,100,2822.4632
Долар США (USD),08.09.2018,100,2822.4632
Долар США (USD),09.09.2018,100,2822.4632
Долар США (USD),10.09.2018,100,2826.4977
Долар США (USD),11.09.2018,100,2820.0688
Долар США (USD),12.09.2018,100,2809.5614
Долар США (USD),13.09.2018,100,2802.6096
Долар США (USD),14.09.2018,100,2812.6838
Долар США (USD),15.09.2018,100,2812.6838
Долар США (USD),16.09.2018,100,2812.6838
Долар США (USD),17.09.2018,100,2815.2072
Долар США (USD),18.09.2018,100,2812.6754
Долар США (USD),19.09.2018,100,2815.1007
Долар США (USD),20.09.2018,100,2812.0205
Долар США (USD),21.09.2018,100,2806.185
Долар США (USD),22.09.2018,100,2806.185
Долар США (USD),23.09.2018,100,2806.185
Долар США (USD),24.09.2018,100,2806.288
Долар США (USD),25.09.2018,100,2811.1097
Долар США (USD),26.09.2018,100,2806.1209
Долар США (USD),27.09.2018,100,2814.2843
Долар США (USD),28.09.2018,100,2829.8262
Долар США (USD),29.09.2018,100,2829.8262
Долар США (USD),30.09.2018,100,2829.8262
Долар США (USD),01.10.2018,100,2826.9931
Долар США (USD),02.10.2018,100,2821.2677
Долар США (USD),03.10.2018,100,2827.6259
Долар США (USD),04.10.2018,100,2832.0055
Долар США (USD),05.10.2018,100,2817.5055
Долар США (USD),06.10.2018,100,2817.5055
Долар США (USD),07.10.2018,100,2817.5055
Долар США (USD),08.10.2018,100,2808.4816
Долар США (USD),09.10.2018,100,2808.792
Долар США (USD),10.10.2018,100,2808.144
Долар США (USD),11.10.2018,100,2800.2897
Долар США (USD),12.10.2018,100,2798.4519
Долар США (USD),13.10.2018,100,2798.4519
Долар США (USD),14.10.2018,100,2798.4519
Долар США (USD),15.10.2018,100,2798.4519
Долар США (USD),16.10.2018,100,2792.8166
Долар США (USD),17.10.2018,100,2793.002
Долар США (USD),18.10.2018,100,2791.6894
Долар США (USD),19.10.2018,100,2803.6647
Долар США (USD),20.10.2018,100,2803.6647
Долар США (USD),21.10.2018,100,2803.6647
Долар США (USD),22.10.2018,100,2818.2001
Долар США (USD),23.10.2018,100,2808.0405
Долар США (USD),24.10.2018,100,2814.9402
Долар США (USD),25.10.2018,100,2821.3097
Долар США (USD),26.10.2018,100,2833.5582
Долар США (USD),27.10.2018,100,2833.5582
Долар США (USD),28.10.2018,100,2833.5582
Долар США (USD),29.10.2018,100,2826.5984
Долар США (USD),30.10.2018,100,2820.2526
Долар США (USD),31.10.2018,100,2816.4437
Долар США (USD),01.11.2018,100,2811.8832
Долар США (USD),02.11.2018,100,2815.7863
Долар США (USD),03.11.2018,100,2815.7863
Долар США (USD),04.11.2018,100,2815.7863
Долар США (USD),05.11.2018,100,2813.2823
Долар США (USD),06.11.2018,100,2801.5313
Долар США (USD),07.11.2018,100,2795.584
Долар США (USD),08.11.2018,100,2789.6958
Долар США (USD),09.11.2018,100,2792.6734
Долар США (USD),10.11.2018,100,2792.6734
Долар США (USD),11.11.2018,100,2792.6734
Долар США (USD),12.11.2018,100,2789.1641
Долар США (USD),13.11.2018,100,2790.3737
Долар США (USD),14.11.2018,100,2791.8162
Долар США (USD),15.11.2018,100,2783.9406
Долар США (USD),16.11.2018,100,2777.4256
Долар США (USD),17.11.2018,100,2777.4256
Долар США (USD),18.11.2018,100,2777.4256
Долар США (USD),19.11.2018,100,2775.497
Долар США (USD),20.11.2018,100,2776.4829
Долар США (USD),21.11.2018,100,2776.3875
Долар США (USD),22.11.2018,100,2777.4898
Долар США (USD),23.11.2018,100,2774.5837
Долар США (USD),24.11.2018,100,2774.5837
Долар США (USD),25.11.2018,100,2774.5837
Долар США (USD),26.11.2018,100,2779.5828
Долар США (USD),27.11.2018,100,2789.8447
Долар США (USD),28.11.2018,100,2810.5334
Долар США (USD),29.11.2018,100,2826.9049
Долар США (USD),30.11.2018,100,2839.0932
Долар США (USD),01.12.2018,100,2839.0932
Долар США (USD),02.12.2018,100,2839.0932
Долар США (USD),03.12.2018,100,2822.2764
Долар США (USD),04.12.2018,100,2817.2738
Долар США (USD),05.12.2018,100,2812.5926
Долар США (USD),06.12.2018,100,2797.5656
Долар США (USD),07.12.2018,100,2787.9569
Долар США (USD),08.12.2018,100,2787.9569
Долар США (USD),09.12.2018,100,2787.9569
Долар США (USD),10.12.2018,100,2782.4246
Долар США (USD),11.12.2018,100,2777.6824
Долар США (USD),12.12.2018,100,2771.3165
Долар США (USD),13.12.2018,100,2780.8135
Долар США (USD),14.12.2018,100,2786.7006
Долар США (USD),15.12.2018,100,2786.7006
Долар США (USD),16.12.2018,100,2786.7006
Долар США (USD),17.12.2018,100,2783.7123
Долар США (USD),18.12.2018,100,2788.6082
Долар США (USD),19.12.2018,100,2784.7943
Долар США (USD),20.12.2018,100,2771.7006
Долар США (USD),21.12.2018,100,2757.6874
Долар США (USD),22.12.2018,100,2743.3934
Долар США (USD),23.12.2018,100,2743.3934
Долар США (USD),24.12.2018,100,2743.3934
Долар США (USD),25.12.2018,100,2743.3934
Долар США (USD),26.12.2018,100,2743.3934
Долар США (USD),27.12.2018,100,2726.7788
Долар США (USD),28.12.2018,100,2745.4979
Долар США (USD),29.12.2018,100,2768.8264
Долар США (USD),30.12.2018,100,2768.8264
Долар США (USD),31.12.2018,100,2768.8264
Долар США (USD),01.01.2019,100,2768.8264
Долар США (USD),02.01.2019,100,2768.8264
Долар США (USD),03.01.2019,100,2768.8264
Долар США (USD),04.01.2019,100,2751.1682
Долар США (USD),05.01.2019,100,2751.1682
Долар США (USD),06.01.2019,100,2751.1682
Долар США (USD),07.01.2019,100,2751.1682
Долар США (USD),08.01.2019,100,2770.94
Долар США (USD),09.01.2019,100,2802.3739
Долар США (USD),10.01.2019,100,2812.2133
Долар США (USD),11.01.2019,100,2827.0148
Долар США (USD),12.01.2019,100,2827.0148
Долар США (USD),13.01.2019,100,2827.0148
Долар США (USD),14.01.2019,100,2815.3842
Долар США (USD),15.01.2019,100,2802.3674
Долар США (USD),16.01.2019,100,2816.6809
Долар США (USD),17.01.2019,100,2800.8502
Долар США (USD),18.01.2019,100,2803.3609
Долар США (USD),19.01.2019,100,2803.3609
Долар США (USD),20.01.2019,100,2803.3609
Долар США (USD),21.01.2019,100,2798.0832
Долар США (USD),22.01.2019,100,2794.8597
Долар США (USD),23.01.2019,100,2789.5838
Долар США (USD),24.01.2019,100,2770.3713
Долар США (USD),25.01.2019,100,2778.6528
Долар США (USD),26.01.2019,100,2778.6528
Долар США (USD),27.01.2019,100,2778.6528
Долар США (USD),28.01.2019,100,2781.7285
Долар США (USD),29.01.2019,100,2779.0097
Долар США (USD),30.01.2019,100,2777.2064
Долар США (USD),31.01.2019,100,2775.5525
Долар США (USD),01.02.2019,100,2774.096
Долар США (USD),02.02.2019,100,2774.096
Долар США (USD),03.02.2019,100,2774.096
Долар США (USD),04.02.2019,100,2757.0704
Долар США (USD),05.02.2019,100,2742.3692
Долар США (USD),06.02.2019,100,2721.5854
Долар США (USD),07.02.2019,100,2696.4088
Долар США (USD),08.02.2019,100,2695.935
Долар США (USD),09.02.2019,100,2695.935
Долар США (USD),10.02.2019,100,2695.935
Долар США (USD),11.02.2019,100,2689.9993
Долар США (USD),12.02.2019,100,2705.7716
Долар США (USD),13.02.2019,100,2700.7494
Долар США (USD),14.02.2019,100,2709.2791
Долар США (USD),15.02.2019,100,2715.9961
Долар США (USD),16.02.2019,100,2715.9961
Долар США (USD),17.02.2019,100,2715.9961
Долар США (USD),18.02.2019,100,2724.7894
Долар США (USD),19.02.2019,100,2718.5914
Долар США (USD),20.02.2019,100,2717.3251
Долар США (USD),21.02.2019,100,2708.7563
Долар США (USD),22.02.2019,100,2700.263
Долар США (USD),23.02.2019,100,2700.263
Долар США (USD),24.02.2019,100,2700.263
Долар США (USD),25.02.2019,100,2701.7312
Долар США (USD),26.02.2019,100,2699.0656
Долар США (USD),27.02.2019,100,2698.2628
Долар США (USD),28.02.2019,100,2699.2764
Долар США (USD),01.03.2019,100,2685.9165
Долар США (USD),02.03.2019,100,2685.9165
Долар США (USD),03.03.2019,100,2685.9165
Долар США (USD),04.03.2019,100,2686.2244
Долар США (USD),05.03.2019,100,2682.7083
Долар США (USD),06.03.2019,100,2676.2376
Долар США (USD),07.03.2019,100,2648.1142
Долар США (USD),08.03.2019,100,2648.1142
Долар США (USD),09.03.2019,100,2648.1142
Долар США (USD),10.03.2019,100,2648.1142
Долар США (USD),11.03.2019,100,2638.9167
Долар США (USD),12.03.2019,100,2631.1955
Долар США (USD),13.03.2019,100,2635.9553
Долар США (USD),14.03.2019,100,2670.2931
Долар США (USD),15.03.2019,100,2671.6488
Долар США (USD),16.03.2019,100,2671.6488
Долар США (USD),17.03.2019,100,2671.6488
Долар США (USD),18.03.2019,100,2701.4849
Долар США (USD),19.03.2019,100,2713.189
Долар США (USD),20.03.2019,100,2716.083
Долар США (USD),21.03.2019,100,2716.7879
Долар США (USD),22.03.2019,100,2725.6311
Долар США (USD),23.03.2019,100,2725.6311
Долар США (USD),24.03.2019,100,2725.6311
Долар США (USD),25.03.2019,100,2696.0935
Долар США (USD),26.03.2019,100,2688.9136
Долар США (USD),27.03.2019,100,2698.0222
Долар США (USD),28.03.2019,100,2708.1767
Долар США (USD),29.03.2019,100,2724.8765
Долар США (USD),30.03.2019,100,2724.8765
Долар США (USD),31.03.2019,100,2724.8765
Долар США (USD),01.04.2019,100,2720.9103
Долар США (USD),02.04.2019,100,2719.0867
Долар США (USD),03.04.2019,100,2697.4158
Долар США (USD),04.04.2019,100,2708.1121
Долар США (USD),05.04.2019,100,2702.2033
Долар США (USD),06.04.2019,100,2702.2033
Долар США (USD),07.04.2019,100,2702.2033
Долар США (USD),08.04.2019,100,2676.8706
Долар США (USD),09.04.2019,100,2664.4138
Долар США (USD),10.04.2019,100,2669.6098
Долар США (USD),11.04.2019,100,2676.5228
Долар США (USD),12.04.2019,100,2683.1419
Долар США (USD),13.04.2019,100,2683.1419
Долар США (USD),14.04.2019,100,2683.1419
Долар США (USD),15.04.2019,100,2671.3872
Долар США (USD),16.04.2019,100,2681.0204
Долар США (USD),17.04.2019,100,2672.2277
Долар США (USD),18.04.2019,100,2668.7575
Долар США (USD),19.04.2019,100,2683.7655
Долар США (USD),20.04.2019,100,2683.7655
Долар США (USD),21.04.2019,100,2683.7655
Долар США (USD),22.04.2019,100,2685.397
Долар США (USD),23.04.2019,100,2677.5371
Долар США (USD),24.04.2019,100,2668.8008
Долар США (USD),25.04.2019,100,2659.4202
Долар США (USD),26.04.2019,100,2661.9328
Долар США (USD),27.04.2019,100,2661.9328
Долар США (USD),28.04.2019,100,2661.9328
Долар США (USD),29.04.2019,100,2661.9328
Долар США (USD),30.04.2019,100,2661.9328
Долар США (USD),01.05.2019,100,2661.9328
Долар США (USD),02.05.2019,100,2649.2737
Долар США (USD),03.05.2019,100,2655.7242
Долар США (USD),04.05.2019,100,2655.7242
Долар США (USD),05.05.2019,100,2655.7242
Долар США (USD),06.05.2019,100,2648.0461
Долар США (USD),07.05.2019,100,2649.592
Долар США (USD),08.05.2019,100,2634.002
Долар США (USD),09.05.2019,100,2634.002
Долар США (USD),10.05.2019,100,2624.955
Долар США (USD),11.05.2019,100,2620.5887
Долар США (USD),12.05.2019,100,2620.5887
Долар США (USD),13.05.2019,100,2620.5887
Долар США (USD),14.05.2019,100,2611.3216
Долар США (USD),15.05.2019,100,2616.2875
Долар США (USD),16.05.2019,100,2637.4033
Долар США (USD),17.05.2019,100,2634.2913
Долар США (USD),18.05.2019,100,2634.2913
Долар США (USD),19.05.2019,100,2634.2913
Долар США (USD),20.05.2019,100,2636.8202
Долар США (USD),21.05.2019,100,2620.2895
Долар США (USD),22.05.2019,100,2611.2451
Долар США (USD),23.05.2019,100,2630.4698
Долар США (USD),24.05.2019,100,2633.5723
Долар США (USD),25.05.2019,100,2633.5723
Долар США (USD),26.05.2019,100,2633.5723
Долар США (USD),27.05.2019,100,2647.478
Долар США (USD),28.05.2019,100,2632.5682
Долар США (USD),29.05.2019,100,2640.6167
Долар США (USD),30.05.2019,100,2668.3376
Долар США (USD),31.05.2019,100,2687.2573
Долар США (USD),01.06.2019,100,2687.2573
Долар США (USD),02.06.2019,100,2687.2573
Долар США (USD),03.06.2019,100,2685.4695
Долар США (USD),04.06.2019,100,2695.4834
Долар США (USD),05.06.2019,100,2720.6934
Долар США (USD),06.06.2019,100,2693.0098
Долар США (USD),07.06.2019,100,2679.5094
Долар США (USD),08.06.2019,100,2679.5094
Долар США (USD),09.06.2019,100,2679.5094
Долар США (USD),10.06.2019,100,2659.5721
Долар США (USD),11.06.2019,100,2637.5022
Долар США (USD),12.06.2019,100,2629.895
Долар США (USD),13.06.2019,100,2640.1893
Долар США (USD),14.06.2019,100,2641.708
Долар США (USD),15.06.2019,100,2641.708
Долар США (USD),16.06.2019,100,2641.708
Долар США (USD),17.06.2019,100,2641.708
Долар США (USD),18.06.2019,100,2642.1945
Долар США (USD),19.06.2019,100,2638.8427
Долар США (USD),20.06.2019,100,2633.4256
Долар США (USD),21.06.2019,100,2637.5876
Долар США (USD),22.06.2019,100,2637.5876
Долар США (USD),23.06.2019,100,2637.5876
Долар США (USD),24.06.2019,100,2626.6416
Долар США (USD),25.06.2019,100,2619.1201
Долар США (USD),26.06.2019,100,2619.1023
Долар США (USD),27.06.2019,100,2616.6382
Долар США (USD),28.06.2019,100,2616.6382
Долар США (USD),29.06.2019,100,2616.6382
Долар США (USD),30.06.2019,100,2616.6382
Долар США (USD),01.07.2019,100,2617.7939
Долар США (USD),02.07.2019,100,2620.6493
Долар США (USD),03.07.2019,100,2617.9033
Долар США (USD),04.07.2019,100,2604.4841
Долар США (USD),05.07.2019,100,2587.0835
Долар США (USD),06.07.2019,100,2587.0835
